"STRLocus","Length","RepeatUnits","GC_STR","GC_Flank","GC_Diff","SequenceComplexity","Missingness","Mean_Posterior","Mean_Indel","Mean_Stutter","He","MeanHe","MinimumHe","MaximumHe","JostD","Probability"
"11:1319842-1319860",1,19,5.263157895,13,7.736842105,0.53,0.022973416,0.999395364,3.740544655,7.782100704,0.023297115,0.048300335,0,0.341049383,0.007147001,0.889196859
"11:1319894-1319911",2,9,0,15,15,0.54,0.012799475,0.99924867,0.854667187,5.843614372,0.276830127,0.271982369,0,0.395698925,0.019475495,0.983499712
"11:132456-132469",1,14,0,4,4,0.5,0.042993108,0.996752401,2.202974542,13.66742097,0.098510377,0.075644301,0,0.180645161,0.002513029,0.953851722
"11:1329420-1329453",3,11.3333,8.823529412,21,12.17647059,0.55,0.004594683,0.999996703,0.286315442,0.988318698,0.063685128,0.050143823,0,0.151717172,0.001832093,0.907492414
"11:1329839-1329860",3,7.33333,0,23,23,0.57,0.005251067,0.999990102,0.263519318,1.329655171,0.426691841,0.327346974,0.061115324,0.542268919,0.173300044,0.999959356
"11:133127-133139",2,6.5,0,11,11,0.52,0.039054808,0.999381831,1.121813086,2.032169411,0.357062613,0.330427346,0.095061728,0.523809524,0.064491402,0.998966696
"11:1333181-1333195",2,7.5,0,12,12,0.54,0.0118149,0.999727665,1.486183068,1.986450695,0.036613701,0.056777949,0,0.260954236,0.005252561,0.963493985
"11:1335604-1335625",3,7.33333,0,25,25,0.56,0.011158517,1,0.279496777,1.522788843,0.180035252,0.211181497,0.049726319,0.338383838,0.007490566,0.8705212
"11:1342087-1342102",2,8,0,16,16,0.54,0.009517558,0.999459907,1.188879154,2.666498678,0.060085844,0.099948104,0,0.370114943,0.012330775,0.990176937
"11:134241-134253",2,6.5,0,13,13,0.54,0.010173942,0.999731432,0.35233986,1.762558388,0.108214674,0.069450086,0,0.24241772,0.006091453,0.996091784
"11:1348930-1348950",3,7,0,21,21,0.58,0.000984575,0.999990145,0.367445573,1.889460608,0.300279653,0.282428786,0.072222222,0.474287537,0.051152853,0.99819932
"11:1349446-1349468",7,3.28571,0,26,26,0.56,0.010502133,1,0.449520597,0.045327411,0.100918104,0.157532298,0.082221667,0.47311828,0.027659599,0.992572415
"11:1349515-1349548",2,17,2.941176471,20,17.05882353,0.56,0.095831966,0.997322104,2.886184489,6.914952792,0.630410938,0.545322513,0.166007905,0.681776557,0.15214091,0.999904035
"11:1349907-1349919",2,6.5,0,11,11,0.51,0.036101083,0.999553967,0.565260062,1.09522889,0.170530505,0.149531087,0,0.355296271,0.015919558,0.998097426
"11:1351112-1351136",3,8.33333,0,20,20,0.54,0.009517558,0.999675282,1.210443662,2.169207767,0.628292339,0.589769667,0.358641975,0.724731183,0.141654524,0.998220285
"11:1351288-1351308",1,21,4.761904762,17,12.23809524,0.56,0.021004266,0.999704995,0.869323907,6.120897521,0.085458106,0.047886813,0,0.194823579,0.002801934,0.989218673
"11:1351453-1351470",6,3,0,21,21,0.57,0.006235642,1,0.305613534,0.069658831,0.09112418,0.049557256,0,0.198087893,0.002352931,0.990295046
"11:1357552-1357565",2,7,0,17,17,0.54,0.00590745,0.999286893,0.41821338,3.788731415,0.219285131,0.160204541,0,0.427920561,0.02524942,0.999958579
"11:1361280-1361301",6,3.66667,22.72727273,26,3.272727273,0.54,0.010830325,1,0.250208305,0.009810758,0.058014695,0.112783168,0,0.47311828,0.030829375,0.998100953
"11:1366226-1366240",2,7.5,0,18,18,0.57,0.009189367,0.998999669,0.441356615,4.211416459,0.153698325,0.131222532,0,0.378497791,0.028114842,0.999275483
"11:1366647-1366658",1,12,0,9,9,0.49,0.060715458,0.98684137,1.199859893,6.539487774,0.075723769,0.07368558,0,0.22165475,0.002782217,0.736079113
"11:1367104-1367121",4,4.5,0,14,14,0.53,0.024942566,0.997122181,0.870800254,0.205690448,0.138762924,0.069386374,0,0.328939784,0.009751299,0.999929995
"11:1369311-1369320",1,10,0,16,16,0.52,0.032490975,0.999419946,3.845926911,3.533005872,0.175013433,0.142220354,0,0.473193473,0.045232473,0.99997513
"11:1375059-1375072",3,4.66667,0,25,25,0.55,0.005251067,1,0.246983377,0.133676196,0.031191658,0.026053797,0,0.137644824,0.001107616,0.846626249
"11:1377077-1377088",1,12,0,8,8,0.49,0.030521825,0.992846987,2.143586358,9.404059418,0.261079411,0.19319947,0,0.470967742,0.048632103,0.999998258
"11:1382365-1382375",1,11,0,17,17,0.55,0.008532983,0.999725257,0.57847273,5.933234042,0.252146892,0.145761975,0,0.486455901,0.042331225,0.999999907
"11:1386246-1386259",1,14,0,13,13,0.55,0.058089925,0.99102439,4.35603413,15.02974759,0.082661831,0.09625617,0,0.293333333,0.003876504,0.883098293
"11:1387293-1387310",4,4.5,0,16,16,0.54,0.006235642,1,0.310220796,0.140576079,0.182654655,0.095818427,0,0.349216931,0.016198056,0.999973331
"11:1387707-1387730",4,6,25,20,5,0.57,0.067935674,0.99879776,0.34857276,0.364534786,0.473769032,0.290241387,0.005792895,0.640860215,0.369899772,0.99999981
"11:1389459-1389474",1,16,0,9,9,0.54,0.020676075,0.997396113,3.601321114,16.13053961,0.115263526,0.106841838,0,0.326787721,0.011616744,0.994174952
"11:1389727-1389741",1,15,0,25,25,0.56,0.053495241,0.991834258,3.748136555,21.83279953,0.127603682,0.14471517,0.0625,0.336842105,0.006693435,0.92157478
"11:1398283-1398306",7,3.42857,0,12,12,0.53,0.022645225,0.999271323,0.828007701,0.003288902,0.045921801,0.034235935,0,0.156896507,0.001559291,0.872735718
"11:1399054-1399071",1,18,0,24,24,0.56,0.037742041,0.995068213,4.739751217,21.46009552,0.257652939,0.259357682,0.018026336,0.511827957,0.09434726,0.999973378
"11:1399938-1399971",2,17,0,20,20,0.58,0.088611749,0.947490027,0.472328004,3.853916988,0.610532534,0.532364795,0.131643159,0.714477679,0.283632408,0.999742052
"11:1400726-1400740",1,15,0,18,18,0.58,0.023957991,0.995685945,3.072743731,15.81294199,0.155712102,0.115473528,0.020197807,0.319229952,0.009202329,0.999089495
"11:1410177-1410197",3,7,0,25,25,0.58,0.008532983,0.99999669,0.345047318,0.762086099,0.046762069,0.054820756,0,0.180645161,0.002430623,0.857192829
"11:141743-141755",1,13,0,11,11,0.51,0.022973416,0.992038965,1.676498018,10.6822707,0.156085545,0.143726381,0,0.363580247,0.018363028,0.998107166
"11:1418028-1418042",1,15,0,17,17,0.55,0.056120775,0.99222879,5.127613534,18.93773224,0.201266493,0.182891831,0.064516129,0.45045045,0.029359483,0.999557146
"11:142095-142105",1,11,0,19,19,0.55,0.005251067,0.998944243,0.886464975,8.624937039,0.347688408,0.214776082,0,0.508064516,0.132818178,0.999999998
"11:1431960-1431974",2,7.5,0,17,17,0.56,0.007220217,0.999719008,0.473880417,1.976694004,0.337581223,0.232058898,0,0.575900894,0.068333526,0.999999709
"11:1433444-1433456",1,13,0,29,29,0.56,0.020347883,0.997695142,1.290238738,14.94944439,0.069520525,0.058478951,0,0.232258065,0.005812339,0.949263381
"11:1434550-1434568",5,3.8,0,23,23,0.56,0.019363308,1,0.7105473,0.107916842,0.070394512,0.098930403,0,0.47311828,0.110405559,0.998854294
"11:1439323-1439334",1,12,0,18,18,0.55,0.020019691,0.99758205,2.014296416,12.90432741,0.065107184,0.049385302,0,0.136246735,0.001420369,0.800466453
"11:1439369-1439385",2,8.5,0,20,20,0.56,0.004594683,0.997715134,0.597068598,4.592042648,0.195867011,0.179108598,0,0.37597307,0.012863783,0.997939365
"11:144695-144709",4,3.75,0,17,17,0.56,0.021332458,1,0.248831972,0.133468938,0.09996038,0.101689115,0,0.219072165,0.003901438,0.881191966
"11:1451829-1451838",1,10,0,14,14,0.54,0.014440433,0.99997669,0.925674589,3.882485882,0.081778093,0.076999571,0,0.173969058,0.003787883,0.907916647
"11:1455093-1455119",2,13.5,3.703703704,23,19.2962963,0.56,0.022645225,0.99980188,0.81892711,2.069763306,0.046099343,0.035704946,0,0.120796156,0.001215588,0.835736766
"11:1455844-1455853",1,10,0,21,21,0.56,0.005579258,1,0.850796569,6.992468123,0.037632479,0.022820355,0,0.105891859,0.000594721,0.650898831
"11:1460366-1460383",2,9,0,15,15,0.56,0.007220217,0.999319008,0.644185199,7.705463993,0.427292842,0.406054942,0.05060925,0.574159346,0.057223518,0.998878302
"11:1463259-1463271",1,13,0,8,8,0.52,0.025927141,0.996162399,1.9353114,12.22857181,0.503129437,0.370153331,0.232258065,0.448024645,0.24246792,0.999999975
"11:1463741-1463750",1,10,0,11,11,0.55,0.016409583,0.99995996,0.585406201,2.736424747,0.385991465,0.318168551,0.0411596,0.516129032,0.155511317,0.999999968
"11:1464719-1464732",1,14,0,19,19,0.56,0.084017066,0.998692225,3.017842548,17.19629915,0.065830389,0.040153254,0,0.218799368,0.003631692,0.968969118
"11:1465889-1465930",5,8.4,0,9,9,0.45,0.085001641,0.937464132,2.559454416,0.722838329,0.877336568,0.836866154,0.720430108,0.876760563,0.256044708,0.911928187
"11:147012-147035",3,8,0,17,17,0.56,0.006892025,1,0.457767974,2.094596481,0.370046266,0.290395255,0,0.515213882,0.037951679,0.999985032
"11:1473172-1473193",2,11,0,20,20,0.55,0.093534624,0.997063722,1.145824692,9.027866632,0.412318995,0.434318916,0.315611274,0.512402814,0.016710731,0.840980988
"11:1474562-1474573",1,12,0,13,13,0.55,0.017394158,0.998066132,1.861178177,10.08495994,0.126617641,0.088388814,0,0.196117749,0.004654736,0.99310586
"11:1478032-1478049",6,3,16.66666667,18,1.333333333,0.56,0.0118149,1,0.28218076,0.02976605,0.17510722,0.082637764,0,0.416444668,0.021104293,0.99999746
"11:1478195-1478217",3,7.66667,4.347826087,19,14.65217391,0.52,0.005579258,1,0.306175896,0.4041668,0.075912385,0.043250366,0,0.197979218,0.002910017,0.99027005
"11:1480431-1480453",3,7.66667,0,19,19,0.56,0.011158517,0.999704613,0.316938328,1.564381672,0.28914985,0.293010127,0.073012651,0.49806701,0.037754662,0.997216414
"11:1483303-1483320",2,9,5.555555556,20,14.44444444,0.56,0.013127667,0.999710675,0.210422633,0.269177196,0.222393479,0.142723125,0,0.368489499,0.012203685,0.999965072
"11:1483318-1483334",4,4.25,23.52941176,18,5.529411765,0.54,0.007548408,0.999712302,0.226936406,0.251669004,0.220853964,0.141418957,0,0.371271113,0.012360145,0.999953398
"11:1487261-1487275",2,7.5,0,19,19,0.55,0.0039383,0.999723229,0.28650767,2.063177103,0.082783044,0.075997888,0,0.184766399,0.002724654,0.898724564
"11:1488060-1488080",3,7,0,19,19,0.55,0.00590745,1,0.337750724,0.894486684,0.075206295,0.143517217,0.00485142,0.516129032,0.060378894,0.997411602
"11:1492284-1492316",6,5.5,18.18181818,17,1.181818182,0.53,0.0039383,1,0.271126371,0.12665009,0.330911287,0.289326518,0.095061728,0.461731153,0.031183187,0.9990993
"11:149250-149272",6,3.83333,17.39130435,21,3.608695652,0.57,0.010502133,0.999996683,2.646706718,0.169016916,0.381805637,0.422667594,0.247470867,0.567741935,0.02727074,0.931426842
"11:149689-149721",6,5.5,9.090909091,21,11.90909091,0.55,0.000984575,0.999835742,0.308300099,0.052752214,0.030466727,0.053947078,0,0.238709677,0.002791465,0.919988662
"11:1500152-1500168",5,3.4,0,18,18,0.56,0.011158517,0.999532028,0.262680717,0.046879233,0.039759096,0.047506573,0,0.180246914,0.002130687,0.826532806
"11:1502987-1503008",3,7.33333,0,20,20,0.56,0.012799475,0.999996676,0.326432532,1.191929642,0.147340602,0.185457013,0,0.652469136,0.07925365,0.999974371
"11:151103-151112",1,10,0,12,12,0.51,0.010173942,1,0.712576796,3.047690819,0.098724547,0.039200799,0,0.30277283,0.008662063,0.999341229
"11:1515324-1515338",1,15,0,12,12,0.55,0.0315064,0.997861742,3.422248136,19.55001895,0.232183977,0.124519667,0,0.373226558,0.015780659,0.999998611
"11:1515389-1515401",1,13,0,16,16,0.54,0.022973416,0.995498824,2.793993441,15.9479734,0.114839215,0.111418279,0,0.374193548,0.010402192,0.995474621
"11:1515929-1515951",5,4.6,0,23,23,0.58,0.004594683,0.998892186,0.195318988,0.12320366,0.192942279,0.169628614,0,0.285925812,0.007756107,0.982173728
"11:152200-152216",1,17,0,19,19,0.58,0.047587791,0.996729841,4.612714783,20.13318922,0.093312722,0.136219503,0.024346687,0.361290323,0.01191657,0.902708247
"11:1525346-1525368",2,11.5,0,16,16,0.55,0.009517558,0.999870775,0.351447856,2.171735639,0.159369054,0.129558019,0,0.326646308,0.01427924,0.998581459
"11:1528100-1528124",6,4.16667,36,19,17,0.54,0.0157532,1,0.382436267,0.007597969,0.00798109,0.025856153,0,0.180645161,0.002187482,0.812113494
"11:1531755-1531767",1,13,0,20,20,0.55,0.016081392,0.991831221,1.481023534,11.91362725,0.051691674,0.054558471,0,0.233870968,0.002453986,0.732211245
"11:1533587-1533605",2,9.5,0,21,21,0.55,0.03347555,0.999443124,0.64377121,4.269784438,0.281633618,0.265137378,0.025974026,0.438723683,0.020319126,0.998015455
"11:153677-153691",2,7.5,0,18,18,0.56,0.021004266,0.999932953,1.033558015,2.645513181,0.12249202,0.07271415,0,0.211675307,0.003149939,0.994872205
"11:1540298-1540322",7,3.57143,0,12,12,0.56,0.012799475,0.995212766,1.305599177,0.032773533,0.084770067,0.04925974,0,0.14897189,0.001879582,0.932461285
"11:1540299-1540313",5,3,0,11,11,0.54,0.0157532,0.995905302,1.307280564,0.027828225,0.088235549,0.051238938,0,0.159637274,0.001940021,0.95551111
"11:1540980-1540997",2,9,0,17,17,0.56,0.002953725,0.999038841,0.460745792,6.641174665,0.17854081,0.119967616,0,0.253501926,0.004401622,0.997192817
"11:1543358-1543374",2,8.5,0,20,20,0.54,0.013127667,0.999208513,0.45791551,9.378136064,0.117681276,0.098534071,0,0.177608552,0.002652594,0.864719499
"11:1543578-1543590",2,6.5,0,16,16,0.58,0.003281917,0.999990122,0.309594836,1.437133083,0.027302705,0.033014407,0,0.168173667,0.001959993,0.860816933
"11:1543801-1543812",4,3,0,17,17,0.56,0.0118149,1,0.306764535,0.006810755,0.159486975,0.200792904,0,0.490322581,0.039170281,0.996155896
"11:1544582-1544591",2,5,0,12,12,0.52,0.005251067,1,0.37881576,0.144490103,0.365270859,0.197268567,0,0.514112903,0.14589427,0.99999988
"11:1546733-1546749",1,17,5.882352941,26,20.11764706,0.57,0.010830325,1,0.384177794,0.824890398,0.44421398,0.2682904,0,0.49631752,0.344364266,1
"11:1548285-1548309",3,8.33333,4,22,18,0.59,0.012471283,1,0.263266802,0.656162364,0.025007866,0.079222763,0,0.364919355,0.011180347,0.986572263
"11:155343-155363",2,10.5,4.761904762,21,16.23809524,0.58,0.00590745,0.996629251,0.548175982,3.110800261,0.094809183,0.088059168,0,0.179435484,0.001441094,0.870775362
"11:1553631-1553645",1,15,0,13,13,0.53,0.02559895,0.996749747,4.05091302,18.97368643,0.071959439,0.065152848,0,0.135336486,0.001679672,0.707107722
"11:1556244-1556253",1,10,0,19,19,0.56,0.026911716,0.999642496,0.639303138,3.981352398,0.104324633,0.060442469,0,0.253005976,0.004656643,0.997534308
"11:1560443-1560463",3,7,0,30,30,0.57,0.014112242,0.999966711,0.272209968,1.873812941,0.111070244,0.105125501,0,0.286290323,0.004004383,0.991114328
"11:1564315-1564351",3,12.3333,2.702702703,21,18.2972973,0.55,0.011158517,0.999996681,0.382721468,1.150400128,0.635201863,0.559715464,0.426265823,0.651612903,0.189117652,0.997422006
"11:1569203-1569214",2,6,0,15,15,0.56,0.007548408,0.996911376,0.332719735,1.145083856,0.20994422,0.241345408,0.002442002,0.518029115,0.046800211,0.997852131
"11:1569374-1569391",2,9,5.555555556,15,9.444444444,0.56,0.004594683,0.999366963,0.257664006,0.209498159,0.013105618,0.038062559,0,0.289506173,0.007447011,0.98824787
"11:1569448-1569466",2,9.5,0,12,12,0.55,0.007220217,0.996171901,0.501649052,4.606658526,0.150639512,0.132888152,0,0.289506173,0.00619124,0.989506087
"11:1569719-1569734",1,16,0,17,17,0.52,0.041680341,0.991589041,4.083812271,19.10364855,0.075910309,0.075247917,0,0.24335443,0.003745395,0.859048335
"11:1571057-1571074",2,9,0,10,10,0.5,0.018378733,0.981675025,0.866205362,3.74115528,0.272205915,0.283818288,0.12688172,0.508045977,0.058940111,0.994376312
"11:1571361-1571371",1,11,0,18,18,0.53,0.00590745,0.999646748,0.766023271,6.37982698,0.046707455,0.036015311,0,0.147654321,0.001574813,0.779009994
"11:1573284-1573296",1,13,0,17,17,0.56,0.070889399,0.997760509,2.655241141,15.02041879,0.203327621,0.175783287,0,0.423280423,0.021693419,0.999951747
"11:1575236-1575251",2,8,0,17,17,0.56,0.00590745,0.999564213,0.437821117,4.225449158,0.4373053,0.40949001,0.225806452,0.571515152,0.152254361,0.993512983
"11:1580511-1580522",1,12,0,11,11,0.54,0.006892025,0.99962657,1.33153857,7.918815436,0.480187685,0.27967744,0.063611108,0.46,0.358160643,1
"11:1582534-1582550",1,17,5.882352941,13,7.117647059,0.52,0.063340991,0.99952698,1.566497187,8.432151192,0.03383473,0.07440162,0,0.322580645,0.008179201,0.790966802
"11:158689-158704",1,16,0,17,17,0.54,0.019363308,0.997453146,3.499327331,21.19051895,0.080468734,0.08289839,0.029586681,0.157894737,0.000622536,0.622134934
"11:1587967-1587981",1,15,0,23,23,0.57,0.084345258,0.998154122,6.162523743,19.34387416,0.131639274,0.08675507,0,0.271188851,0.008359175,0.998834584
"11:1595144-1595165",1,22,4.545454545,14,9.454545455,0.54,0.072202166,0.994594977,5.906649283,18.85702204,0.065770846,0.052114149,0,0.105625201,0.000673274,0.643198057
"11:1599116-1599132",2,8.5,0,19,19,0.55,0.061700033,0.998352571,1.719550608,4.699578023,0.102596713,0.1057174,0,0.226440226,0.004127135,0.900789422
"11:1599658-1599675",2,9,0,18,18,0.54,0.015425008,0.999286667,0.450075219,3.741716182,0.193305991,0.165912148,0,0.304338488,0.004606064,0.99339846
"11:1605288-1605310",2,11.5,0,22,22,0.56,0.003610108,0.999993412,0.366644369,1.213307151,0.532285827,0.229693272,0.09436038,0.433467742,0.4590916,0.9999998
"11:1616317-1616359",4,10.75,18.60465116,19,0.395348837,0.55,0.065638333,0.999930464,0.286115674,0.468580875,0.679072372,0.681791395,0.401722663,0.790804598,0.21463251,0.960612864
"11:161753-161762",1,10,0,20,20,0.55,0.002953725,0.999861751,0.730245069,5.484904236,0.052048002,0.034586021,0,0.130900286,0.001101158,0.816789242
"11:1619152-1619172",3,7,0,13,13,0.54,0.008861175,0.999996689,0.317216197,1.208589535,0.340222301,0.347830721,0.120967742,0.551851852,0.086462169,0.994401751
"11:1625806-1625833",3,9.33333,0,22,22,0.54,0.010502133,0.998161716,0.432745471,4.886626553,0.774044839,0.766020268,0.715725806,0.817283951,0.166890305,0.886587485
"11:1626315-1626344",6,5,16.66666667,20,3.333333333,0.55,0.012471283,1,0.438495323,0.020093391,0.149397331,0.16861516,0,0.579621096,0.032202235,0.999961476
"11:1627013-1627050",3,12.6667,15.78947368,18,2.210526316,0.53,0.071217591,0.999996466,0.462482772,0.159434968,0.441617922,0.440110843,0.330645161,0.624016563,0.150130274,0.989944917
"11:1627917-1627935",3,6.33333,0,20,20,0.52,0.008532983,1,0.365289911,0.395792109,0.303364089,0.187858427,0,0.447423807,0.029241473,0.999998122
"11:1630808-1630822",4,3.75,0,21,21,0.56,0.004922875,0.999779024,0.225025791,0.048299976,0.497789117,0.218559098,0,0.516129032,0.381441259,0.999999985
"11:1632269-1632285",1,17,0,16,16,0.54,0.036429275,0.988950954,3.475101818,23.06266572,0.184392073,0.183601528,0.061965039,0.461075949,0.026373912,0.997851553
"11:1632717-1632726",3,3.33333,30,13,17,0.54,0.013127667,0.999304955,0.322810361,0.018315103,0.165146262,0.072705144,0,0.369278418,0.016272674,0.999992809
"11:1638671-1638684",1,14,0,23,23,0.54,0.047587791,0.997046864,2.005069397,12.93600287,0.36028048,0.331382776,0.128735632,0.511827957,0.054928282,0.999996588
"11:1640411-1640424",1,14,0,20,20,0.57,0.014768625,0.999487009,2.028122947,17.5120271,0.095669864,0.069629962,0,0.230448384,0.00444222,0.986873458
"11:1643668-1643685",1,18,0,12,12,0.53,0.021988841,0.995352349,2.265568034,11.19997074,0.29574854,0.323270421,0.127316832,0.442851338,0.030185052,0.99907505
"11:1648982-1648995",1,14,0,17,17,0.53,0.041023958,0.996498973,3.753487,15.79876784,0.116159248,0.119116273,0.020236301,0.199392239,0.002556217,0.899588254
"11:1649032-1649043",1,12,0,11,11,0.46,0.052838858,0.992706168,2.79836301,10.24055912,0.117456291,0.112729825,0,0.237043777,0.004548755,0.957557367
"11:1656115-1656132",6,3,5.555555556,17,11.44444444,0.56,0.002297342,1,0.250010643,0.003578917,0.011128791,0.035333083,0,0.272839506,0.006412916,0.972312153
"11:1659014-1659038",6,4.16667,4,17,13,0.55,0.0078766,0.999778366,0.297167894,0.248785705,0.097717412,0.13949802,0.002919708,0.322580645,0.011061538,0.8832683
"11:1664715-1664726",1,12,0,22,22,0.55,0.009517558,0.99999006,1.153915556,8.562488518,0.301999515,0.284805031,0.005797077,0.487604821,0.062050611,0.999997977
"11:1667566-1667581",1,16,0,22,22,0.55,0.015096817,0.997874042,3.889578064,21.33249681,0.128103743,0.07242147,0,0.192168713,0.003133601,0.996696959
"11:1668198-1668214",2,8.5,0,20,20,0.54,0.00590745,0.999887752,0.392685523,5.183250633,0.098480431,0.157104555,0.007237572,0.451612903,0.025471765,0.990837325
