"Sample","PC1","PC2","PC3","Population","Country","Region","RegionPopulation","Site"
"ERR1172558",24.5131056535298,-28.4370864856892,-0.607140751390049,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR1172559",23.7852243651872,-24.1005295648216,-1.21646759426806,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR1172560",23.0658374891381,-16.6156677504813,-2.19228870521589,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR1172561",24.079717651955,-26.3743766986446,1.21079275901716,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR1172563",20.5415371575012,-25.054730946784,0.75218141212485,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR1172564",24.5264804867616,-26.3006268951977,1.36120183393253,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR1172572",24.0678492236927,-25.0506667154759,0.24068900170903,"ESEA","Cambodia","Asia","Asia-ESEA","Preah Vihear"
"ERR1172573",14.5788659486075,5.49075780768676,6.25801417267901,"ESEA","Cambodia","Asia","Asia-ESEA","Preah Vihear"
"ERR1172579",14.2923043918255,6.18059091090218,1.66563946964064,"ESEA","Cambodia","Asia","Asia-ESEA","Ratanakiri"
"ERR1172581",12.2137264713059,5.91236529536588,5.86059393308008,"ESEA","Cambodia","Asia","Asia-ESEA","Ratanakiri"
"ERR1172583",14.0377027736118,4.7857304136846,4.41274500602932,"ESEA","Cambodia","Asia","Asia-ESEA","Ratanakiri"
"ERR1172584",21.1130433103311,-33.9793684324368,1.63474274570007,"ESEA","Cambodia","Asia","Asia-ESEA","Ratanakiri"
"ERR1172586",13.6465052448242,7.20338275478688,3.97814235416389,"ESEA","Cambodia","Asia","Asia-ESEA","Ratanakiri"
"ERR1172587",12.6036593581904,6.94111989386795,1.06180712745952,"ESEA","Cambodia","Asia","Asia-ESEA","Ratanakiri"
"ERR1172588",-19.8998866460539,-0.784910329584518,-0.230989220508836,"WAF","Nigeria","Africa","Africa-WAF","Bagdary"
"ERR1172589",-19.0669075607377,-1.61281141343848,-2.43200240082011,"WAF","Nigeria","Africa","Africa-WAF","Bagdary"
"ERR1172590",-18.873599875741,-0.818770571155876,0.235551629506137,"WAF","Nigeria","Africa","Africa-WAF","Bagdary"
"ERR1172592",-18.6902852395833,-0.896418469403537,1.00027741158896,"WAF","Nigeria","Africa","Africa-WAF","Bagdary"
"ERR1172594",-19.4038497102901,-2.4347880307219,-1.88270632747962,"WAF","Nigeria","Africa","Africa-WAF","Bagdary"
"ERR1172595",-18.8326903302668,0.178408523809083,1.81118529508887,"WAF","Nigeria","Africa","Africa-WAF","Bagdary"
"ERR1172603",-20.8335783298067,-0.700264154013441,-1.05676400996925,"WAF","Nigeria","Africa","Africa-WAF","Bagdary"
"ERR1172604",-20.2385665436996,-1.19187318404694,-0.233423711851632,"WAF","Nigeria","Africa","Africa-WAF","Bagdary"
"ERR1172605",-20.5473642251935,-1.54749707222947,-1.48775463076728,"WAF","Nigeria","Africa","Africa-WAF","Bagdary"
"ERR1172606",-19.1236440190543,-0.308222444568446,-2.28272483425358,"WAF","Nigeria","Africa","Africa-WAF","Bagdary"
"ERR1172607",-19.9437653492391,-0.310254171727198,-2.76138325220562,"WAF","Nigeria","Africa","Africa-WAF","Bagdary"
"ERR1172608",-20.1117687851211,-1.55365872955631,0.479737492854096,"WAF","Nigeria","Africa","Africa-WAF","Bagdary"
"ERR1172609",-21.3610380414692,-1.80345267131358,-1.20222988228686,"WAF","Nigeria","Africa","Africa-WAF","Bagdary"
"ERR1172610",-20.0904463520386,-1.8975333003562,-3.74562648176032,"WAF","Nigeria","Africa","Africa-WAF","Bagdary"
"ERR1172611",-19.5564575139149,-0.939054838854981,-1.2642805475775,"WAF","Nigeria","Africa","Africa-WAF","Bagdary"
"ERR1172615",-20.6373533732612,-1.86827930943996,0.453218175629561,"WAF","Nigeria","Africa","Africa-WAF","Bagdary"
"ERR1172617",-17.7389982043137,-0.849873003081824,-0.75344079511286,"WAF","Nigeria","Africa","Africa-WAF","Bagdary"
"ERR1214127",-20.8948627679455,-0.193835879818035,-0.561506330382363,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR1214132",-22.5309910536031,-2.13606408551508,1.44213548735162,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR1214137",-19.7946500196001,-1.38031757182304,-0.592285160766944,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR1214140",-18.9082950358376,-1.1678959604241,0.0820188400241469,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR1214142",-19.8048044482165,-1.49264687485828,-0.147049289926634,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR1214143",-21.7066572552371,0.255245005693545,-4.65406941977133,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR1214147",-21.7811522250478,-1.54245415607237,-0.178060740231295,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR1214148",-20.6290973645249,-2.53587414662752,1.18091709783018,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR1214150",-20.7427404797171,-1.0739832828934,1.94421577417027,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR1214154",-20.5122574546968,-2.1874098473392,-0.192316081656255,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR1214156",-19.2092229240429,-0.926562072553472,-0.641599892837103,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR1214160",-19.2568411075021,-1.87058299843625,-0.914949590930012,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR1214161",-19.1866918756243,-0.890924629972938,-0.905740075639278,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR1214166",-19.9386453808197,-1.19733007069438,-2.67330983392101,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR1214167",-20.76825867235,-1.46346048634471,-1.80256326375158,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR1214170",-21.7969887686418,-1.58991029256894,-1.55532488350872,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR1214174",-22.169924615841,0.326404970703408,-3.00395699418539,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR1214175",-17.7924584730198,-0.827636727542883,-0.237087833695543,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR1214183",-20.0500599529119,-1.84144423375797,-1.8648439531875,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR1214187",-20.2097191616376,0.193092742545033,-0.555869598486701,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR1214190",-19.1942882908251,-1.5565889849994,0.70125473519354,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR1214197",-20.6752156140375,-1.0196629433976,-0.803339561039169,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR1214198",-21.7957245363579,-2.51493453803127,-1.19077029524619,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR1214225",-20.3980712219306,-2.42613906259824,-1.70661938160751,"WAF","Nigeria","Africa","Africa-WAF","Bagdary"
"ERR1214226",-20.535714320369,-0.890829304397235,-2.10284808889752,"WAF","Nigeria","Africa","Africa-WAF","Bagdary"
"ERR1215358",9.82238615033772,6.56228490996536,0.241719044807269,"WSEA","Myanmar","Asia","Asia-WSEA","Thabeikkyin"
"ERR1215359",12.9474191756325,6.77851207411991,-1.77635771738636,"WSEA","Myanmar","Asia","Asia-WSEA","Thabeikkyin"
"ERR1215360",12.9167122677925,6.76994588372961,-0.288509600950331,"WSEA","Myanmar","Asia","Asia-WSEA","Thabeikkyin"
"ERR1215361",9.70550300728156,5.5751958149859,-0.730470445184477,"WSEA","Myanmar","Asia","Asia-WSEA","Thabeikkyin"
"ERR1215362",9.36662279019908,6.70395230257903,-0.0626943784563915,"WSEA","Myanmar","Asia","Asia-WSEA","Thabeikkyin"
"ERR1215363",14.8397139778327,7.0276907114963,-1.34200278769448,"WSEA","Myanmar","Asia","Asia-WSEA","Thabeikkyin"
"ERR1215365",11.823939911473,5.60779241683655,-1.26750122937016,"WSEA","Myanmar","Asia","Asia-WSEA","Thabeikkyin"
"ERR1215368",14.2147311328523,6.82023143965731,-1.67059694261533,"WSEA","Myanmar","Asia","Asia-WSEA","Thabeikkyin"
"ERR1215370",13.1475216117886,6.29592796565213,-1.32642989550606,"WSEA","Myanmar","Asia","Asia-WSEA","Thabeikkyin"
"ERR1215371",12.8521229460719,4.97916830241559,-0.660267142164666,"WSEA","Myanmar","Asia","Asia-WSEA","Thabeikkyin"
"ERR1215372",13.0032547584515,6.59027129129384,-1.55835837473539,"WSEA","Myanmar","Asia","Asia-WSEA","Thabeikkyin"
"ERR1215373",13.2421087421889,6.43163198195725,-1.34211621608481,"WSEA","Myanmar","Asia","Asia-WSEA","Thabeikkyin"
"ERR1215374",13.2085714744239,6.50523645932184,-1.98629373361841,"WSEA","Myanmar","Asia","Asia-WSEA","Thabeikkyin"
"ERR1215375",13.1220032497433,6.66301244037569,-1.84155307799109,"WSEA","Myanmar","Asia","Asia-WSEA","Thabeikkyin"
"ERR1215376",13.1784043598267,7.19534292176462,-1.87116388826664,"WSEA","Myanmar","Asia","Asia-WSEA","Thabeikkyin"
"ERR1215377",13.165669605986,4.90257576472042,-2.03704010126925,"WSEA","Myanmar","Asia","Asia-WSEA","Thabeikkyin"
"ERR1215378",11.7804989211177,4.96869761751068,-1.77800123904515,"WSEA","Myanmar","Asia","Asia-WSEA","Thabeikkyin"
"ERR1215379",11.8645574592301,6.48592053808805,-2.12387292869727,"WSEA","Myanmar","Asia","Asia-WSEA","Thabeikkyin"
"ERR1215380",13.1745070947024,6.81264776786036,0.0635896465021642,"WSEA","Myanmar","Asia","Asia-WSEA","Thabeikkyin"
"ERR1215381",13.7951412771565,6.62723923466138,-1.34598043683538,"WSEA","Myanmar","Asia","Asia-WSEA","Thabeikkyin"
"ERR1215382",13.5733189781859,7.05656775573736,-1.42622271653553,"WSEA","Myanmar","Asia","Asia-WSEA","Thabeikkyin"
"ERR1215383",12.3833714700404,7.1471994888465,-2.60695787712353,"WSEA","Myanmar","Asia","Asia-WSEA","Thabeikkyin"
"ERR1215385",10.7730798454989,6.91297147871104,-2.7186784466472,"WSEA","Myanmar","Asia","Asia-WSEA","Thabeikkyin"
"ERR1215388",9.75851102600413,6.74036619417584,-3.82389826402042,"WSEA","Myanmar","Asia","Asia-WSEA","Thabeikkyin"
"ERR1215389",11.2648971136525,6.88330169470992,-3.01650860593066,"WSEA","Myanmar","Asia","Asia-WSEA","Thabeikkyin"
"ERR1215390",11.5664542273766,6.27471201172326,-3.11743175940622,"WSEA","Myanmar","Asia","Asia-WSEA","Thabeikkyin"
"ERR1215391",8.9187875214152,7.07137924783894,-4.65563151123231,"WSEA","Myanmar","Asia","Asia-WSEA","Thabeikkyin"
"ERR1215394",8.97838759837195,6.27274189427323,-2.46428094707487,"WSEA","Myanmar","Asia","Asia-WSEA","Thabeikkyin"
"ERR1215395",11.6497720550073,6.01047558496037,-1.84193084588508,"WSEA","Myanmar","Asia","Asia-WSEA","Thabeikkyin"
"ERR1215396",9.96781623184553,7.15510309307008,-4.27449799249814,"WSEA","Myanmar","Asia","Asia-WSEA","Thabeikkyin"
"ERR123809",23.7566358077108,-27.1224113495843,1.48666132793897,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR123810",26.1217362370582,-40.7828460348678,2.73904965999442,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR123811",19.9978951037121,-1.94098925443194,0.409743192911399,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR123812",20.1332660763719,-2.05653003889496,0.59422405900764,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR123813",21.2575388131862,-18.2609199794024,1.22303307729738,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR123814",23.2648479151237,-24.4592433490841,2.12667345420829,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR123816",23.0568333449449,-18.2863591877663,1.38799618570084,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR123817",20.3477977886608,-1.94714328425595,0.492208364291395,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR123818",24.7784223617266,-28.5640403433026,1.1083050545288,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR123819",22.6806708805463,-17.944234038078,1.54003565301686,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR123820",24.1963697602804,-30.3909963672978,2.4661553357107,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR123821",24.2681578475076,-28.7347349686668,2.71118260645332,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR123823",24.824891909263,-27.4616606255289,-0.344912935166493,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR123824",23.6124745962118,-30.4790505307826,2.6671167716887,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR123827",21.1387417564553,-7.07227829479282,1.36291260218187,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR123828",22.7712842289419,-15.0720969207894,-1.92494820050331,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR123829",21.875110608239,-20.4116018356149,1.75943954458722,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR123834",18.4164248294706,3.9936345246094,0.799778745469655,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR123836",25.5559875743952,-41.9833590983239,1.55439438582736,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR123840",19.4905475230289,0.654529614873587,1.2456904897814,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR123842",24.5461886654558,-26.809492487442,-0.241404061811447,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR123843",16.8634078688428,5.05834357370096,4.71260378298884,"ESEA","Cambodia","Asia","Asia-ESEA","Preah Vihear"
"ERR123844",19.2881483429337,1.56109265193951,2.18652915639415,"ESEA","Cambodia","Asia","Asia-ESEA","Preah Vihear"
"ERR123845",19.6179912321647,1.07642685255047,1.85743170484407,"ESEA","Cambodia","Asia","Asia-ESEA","Preah Vihear"
"ERR123847",14.6765552438589,5.37419418314235,8.01189866911725,"ESEA","Cambodia","Asia","Asia-ESEA","Preah Vihear"
"ERR123850",19.6233973110483,-6.05390687675324,1.46099114373627,"ESEA","Cambodia","Asia","Asia-ESEA","Preah Vihear"
"ERR123851",16.0273260797143,4.40572186287833,3.41682383948597,"ESEA","Cambodia","Asia","Asia-ESEA","Preah Vihear"
"ERR123854",15.3953524116598,6.67562537126652,2.87352964819285,"ESEA","Cambodia","Asia","Asia-ESEA","Preah Vihear"
"ERR123855",16.2643753207188,4.99327822020755,4.21580093880121,"ESEA","Cambodia","Asia","Asia-ESEA","Preah Vihear"
"ERR123856",15.4014287671562,6.4897410547326,5.32584981446771,"ESEA","Cambodia","Asia","Asia-ESEA","Preah Vihear"
"ERR123857",15.1652505014815,6.32573042039802,5.10627825615685,"ESEA","Cambodia","Asia","Asia-ESEA","Preah Vihear"
"ERR123858",19.7256508563025,-4.70009284583001,0.973745731381693,"ESEA","Cambodia","Asia","Asia-ESEA","Preah Vihear"
"ERR123859",19.3019379674938,2.72696965499941,-0.352207942016877,"ESEA","Cambodia","Asia","Asia-ESEA","Preah Vihear"
"ERR123863",14.8601534293721,3.73442455530271,-0.868065859238501,"ESEA","Cambodia","Asia","Asia-ESEA","Preah Vihear"
"ERR123864",16.917955141462,4.24791662487513,0.830993027506961,"ESEA","Cambodia","Asia","Asia-ESEA","Preah Vihear"
"ERR123865",14.0585228294218,4.72668307493918,4.94161660074348,"ESEA","Cambodia","Asia","Asia-ESEA","Preah Vihear"
"ERR123866",16.6272654000779,1.09819035821914,0.226133706605952,"ESEA","Cambodia","Asia","Asia-ESEA","Preah Vihear"
"ERR123871",14.2537157375666,4.66750602513515,5.39096522379867,"ESEA","Cambodia","Asia","Asia-ESEA","Ratanakiri"
"ERR123873",13.5981949258481,4.67428997934621,4.93656058119413,"ESEA","Cambodia","Asia","Asia-ESEA","Ratanakiri"
"ERR123876",13.7991596153808,5.70163018483848,5.51834193891452,"ESEA","Cambodia","Asia","Asia-ESEA","Ratanakiri"
"ERR123877",14.0376328165064,4.56097517342534,5.09409098803866,"ESEA","Cambodia","Asia","Asia-ESEA","Ratanakiri"
"ERR123878",12.9279181209849,5.35920716880435,6.51119064861975,"ESEA","Cambodia","Asia","Asia-ESEA","Ratanakiri"
"ERR123879",15.6654234579496,4.8935686130349,4.678108823302,"ESEA","Cambodia","Asia","Asia-ESEA","Ratanakiri"
"ERR123883",13.0358256445554,5.90472175202562,5.18998993114745,"ESEA","Cambodia","Asia","Asia-ESEA","Ratanakiri"
"ERR123884",14.4405392492093,4.76974619494445,5.99003453310225,"ESEA","Cambodia","Asia","Asia-ESEA","Ratanakiri"
"ERR123887",14.0383757173589,5.79316029993643,5.56621928397237,"ESEA","Cambodia","Asia","Asia-ESEA","Ratanakiri"
"ERR123888",12.836015238228,4.54598648265988,4.79877583196761,"ESEA","Cambodia","Asia","Asia-ESEA","Ratanakiri"
"ERR123889",14.5429877818824,4.83162101090762,6.15485907568943,"ESEA","Cambodia","Asia","Asia-ESEA","Ratanakiri"
"ERR123890",13.0391222011553,4.28993201588712,4.53442757196687,"ESEA","Cambodia","Asia","Asia-ESEA","Ratanakiri"
"ERR123892",14.4693224710738,4.56608327236552,5.82619031341514,"ESEA","Cambodia","Asia","Asia-ESEA","Ratanakiri"
"ERR123895",13.2521641407018,4.14576694255885,5.46082086109873,"ESEA","Cambodia","Asia","Asia-ESEA","Ratanakiri"
"ERR123896",13.797213565356,5.63680691361736,4.3678303750127,"ESEA","Cambodia","Asia","Asia-ESEA","Ratanakiri"
"ERR123898",13.5264620809785,5.04824101764176,5.08372756701564,"ESEA","Cambodia","Asia","Asia-ESEA","Ratanakiri"
"ERR123900",-16.8984090199533,0.846660213108984,19.1363161232962,"SAM","Peru","SAM","SAM","Iquitos, Loreto Province"
"ERR123901",-16.12211702905,0.326568115280052,11.040367278289,"SAM","Peru","SAM","SAM","Iquitos, Loreto Province"
"ERR123902",-15.8416846788241,0.316954114388381,11.1764620480468,"SAM","Peru","SAM","SAM","Iquitos, Loreto Province"
"ERR123903",-16.0667148163228,0.222938571817625,11.2950567599661,"SAM","Peru","SAM","SAM","Iquitos, Loreto Province"
"ERR126004",11.8837957097064,4.89065693832904,5.13331101972307,"ESEA","Laos","Asia","Asia-ESEA","Xepon"
"ERR126005",12.6326317315216,6.05927311501272,5.08037768054526,"ESEA","Laos","Asia","Asia-ESEA","Xepon"
"ERR126006",11.8539914325896,6.70960099889393,5.52039197415638,"ESEA","Laos","Asia","Asia-ESEA","Xepon"
"ERR126007",13.3609891219562,5.97009850642972,6.10078991940353,"ESEA","Laos","Asia","Asia-ESEA","Xepon"
"ERR126008",13.1122682275346,5.4191765133378,4.71279486540706,"ESEA","Laos","Asia","Asia-ESEA","Xepon"
"ERR126010",12.7518666646417,4.12017701392316,5.30230301674629,"ESEA","Viet Nam","Asia","Asia-ESEA","Phuoc Long"
"ERR126011",18.727284155224,5.71983121606371,-1.50085286945287,"ESEA","Viet Nam","Asia","Asia-ESEA","Phuoc Long"
"ERR126013",12.8024337763076,6.3927774228982,5.6716528400639,"ESEA","Viet Nam","Asia","Asia-ESEA","Phuoc Long"
"ERR126016",13.3464483771976,4.26850247493215,6.3940682052363,"ESEA","Cambodia","Asia","Asia-ESEA","Ratanakiri"
"ERR126017",13.6061651985011,5.33052533066208,4.17829126237846,"ESEA","Cambodia","Asia","Asia-ESEA","Ratanakiri"
"ERR126018",24.2941550994192,-30.9659467144606,2.67680877349569,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR126020",17.1783172330464,5.77992043290679,-2.67937316521782,"WSEA","Myanmar","Asia","Asia-WSEA","Kawthaung"
"ERR126022",12.857271685354,5.00768436341044,-0.387222648259423,"WSEA","Myanmar","Asia","Asia-WSEA","Kawthaung"
"ERR126023",21.1603889784142,5.4181600826768,-3.2076260998788,"ESEA","Viet Nam","Asia","Asia-ESEA","Phuoc Long"
"ERR126024",16.7198786497994,3.4602686041529,-0.378020995343743,"ESEA","Viet Nam","Asia","Asia-ESEA","Phuoc Long"
"ERR126026",13.6013020154438,5.44284081338574,4.27613854169736,"ESEA","Viet Nam","Asia","Asia-ESEA","Phuoc Long"
"ERR126367",11.1199176088499,6.96028674824246,5.82916063658964,"ESEA","Laos","Asia","Asia-ESEA","Xepon"
"ERR126368",12.9418511062391,7.01828531049961,6.58780367772978,"ESEA","Laos","Asia","Asia-ESEA","Xepon"
"ERR126369",12.7117688211971,5.37384981291532,4.56741611731342,"ESEA","Laos","Asia","Asia-ESEA","Xepon"
"ERR126370",15.1491603800595,5.06126880442613,3.82220027713938,"ESEA","Viet Nam","Asia","Asia-ESEA","Phuoc Long"
"ERR126371",14.3963786370182,3.52657957147533,3.59435751432387,"ESEA","Viet Nam","Asia","Asia-ESEA","Phuoc Long"
"ERR126372",14.7207919121524,3.54590084558893,4.27505756999362,"ESEA","Viet Nam","Asia","Asia-ESEA","Phuoc Long"
"ERR126375",12.6779439540844,3.84768258491516,4.41265933920615,"ESEA","Viet Nam","Asia","Asia-ESEA","Phuoc Long"
"ERR126376",15.0808245596701,4.69553317355923,4.59359534945447,"ESEA","Viet Nam","Asia","Asia-ESEA","Phuoc Long"
"ERR126378",14.4427618104915,3.90594946867058,4.53570342852516,"ESEA","Viet Nam","Asia","Asia-ESEA","Phuoc Long"
"ERR126379",12.2555470418401,6.15498365740509,4.98428746626118,"ESEA","Laos","Asia","Asia-ESEA","Xepon"
"ERR126380",15.2436922425547,6.06747710065902,2.99979309048491,"ESEA","Viet Nam","Asia","Asia-ESEA","Phuoc Long"
"ERR126381",21.4415975477625,5.7638291175859,-3.17786784176757,"ESEA","Viet Nam","Asia","Asia-ESEA","Phuoc Long"
"ERR126383",14.2014224042749,4.80703289225903,2.38914688441235,"ESEA","Viet Nam","Asia","Asia-ESEA","Phuoc Long"
"ERR126384",13.7652460037376,6.58990915124243,5.5787300726149,"ESEA","Viet Nam","Asia","Asia-ESEA","Phuoc Long"
"ERR126385",15.9425716719624,4.40730932019108,4.95086390656558,"ESEA","Viet Nam","Asia","Asia-ESEA","Phuoc Long"
"ERR126386",13.7841268710082,4.18502903565534,4.43497030271541,"ESEA","Viet Nam","Asia","Asia-ESEA","Phuoc Long"
"ERR126389",18.4131980235853,6.10189344288079,1.44154909263729,"ESEA","Viet Nam","Asia","Asia-ESEA","Phuoc Long"
